Case ID,Activity_code,dummyf,Resource,concate_features,Anne,Bart,Bob,Jenny,Marc,Mike,Pete,SYSTEM,Sarah,Tom
1781,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6308626838693319,0.0,0.0
1781,check_medical,<NO_DESC>,Bob,Bob,0.0,0.0,0.8152510960750153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,check_insurance,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.7544471603871042,0.0,0.0,0.0,0.0
1781,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25077536938322387,0.0,0.0
1781,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239666172577623,0.0,0.0
1781,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25077536938322387,0.0,0.0
1782,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082306911040457,0.0,0.0
1782,check_basic,<NO_DESC>,Pete,Pete,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1782,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082306911040457,0.0,0.0
1782,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082306911040457,0.0,0.0
1783,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1783,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1783,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1783,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1784,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22118587881680696,0.0,0.0
1784,check_basic,<NO_DESC>,Bart,Bart,0.0,0.6292443680608388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6101923764306012,0.0,0.0
1784,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747538503350458,0.0
1784,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720889097399512
1784,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22118587881680696,0.0,0.0
1784,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7002457459227961,0.0,0.0
1784,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22118587881680696,0.0,0.0
1785,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25077536938322387,0.0,0.0
1785,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6308626838693319,0.0,0.0
1785,check_insurance,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.7544471603871042,0.0,0.0,0.0,0.0
1785,check_medical,<NO_DESC>,Bob,Bob,0.0,0.0,0.8152510960750153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25077536938322387,0.0,0.0
1785,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239666172577623,0.0,0.0
1785,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25077536938322387,0.0,0.0
1786,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22946605877239068,0.0,0.0
1786,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.5585547662358664,0.0,0.0,0.0,0.0
1786,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159766553098119,0.0,0.0
1786,check_medical,<NO_DESC>,Bob,Bob,0.0,0.0,0.7960141822272686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,check_insurance,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.6159766553098119,0.0,0.0,0.0,0.0,0.0,0.0
1786,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22946605877239068,0.0,0.0
1786,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068836798512597,0.0,0.0
1786,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22946605877239068,0.0,0.0
1787,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10166642642319379,0.0,0.0
1787,check_basic,<NO_DESC>,Bart,Bart,0.0,0.5431448734049311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953163509204059,0.0,0.0
1787,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222498562087981
1787,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.6044311341135528,0.0,0.0,0.0,0.0,0.0
1787,check_hospital,<NO_DESC>,Anne,Anne,0.8184628985786934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10166642642319379,0.0,0.0
1787,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6044311341135529,0.0,0.0
1787,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10166642642319379,0.0,0.0
1788,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09346836867197805,0.0,0.0
1788,check_basic,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.5516631547301154,0.0,0.0,0.0,0.0,0.0,0.0
1788,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877560385658693,0.0,0.0
1788,check_hospital,<NO_DESC>,Anne,Anne,0.8095635894287456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,check_insurance,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.5209728545845885,0.0,0.0,0.0,0.0,0.0,0.0
1788,check_medical,<NO_DESC>,Anne,Anne,0.6097354364926685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09346836867197805,0.0,0.0
1788,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5978590347164134,0.0,0.0
1788,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09346836867197805,0.0,0.0
1789,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934841903061559,0.0,0.0
1789,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7305546740397788,0.0,0.0
1789,check_insurance,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.8736685707202145,0.0,0.0,0.0,0.0
1789,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8630866590799304
1789,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934841903061559,0.0,0.0
1789,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934841903061559,0.0,0.0
1790,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14297033038642104,0.0,0.0
1790,check_basic,<NO_DESC>,Bart,Bart,0.0,0.5728994044651826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7334071310661623,0.0,0.0
1790,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6563379118646202
1790,check_hospital,<NO_DESC>,Anne,Anne,0.8632998857802043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.6375430455655029,0.0,0.0,0.0,0.0,0.0
1790,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14297033038642104,0.0,0.0
1790,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14297033038642104,0.0,0.0
1791,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100954910074526,0.0,0.0
1791,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6723018951502238,0.0,0.0
1791,check_insurance,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.8040042131006955,0.0,0.0,0.0,0.0
1791,check_medical,<NO_DESC>,Anne,Anne,0.7868476944372379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100954910074526,0.0,0.0
1791,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7715215073787809,0.0,0.0
1791,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100954910074526,0.0,0.0
1792,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400802362978542,0.0,0.0
1792,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356669242384903,0.0,0.0
1792,check_insurance,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.8797822983890476,0.0,0.0,0.0,0.0
1792,check_medical,<NO_DESC>,Anne,Anne,0.8610087631560913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400802362978542,0.0,0.0
1792,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400802362978542,0.0,0.0
1793,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1793,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1793,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1793,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1794,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3885450390322105,0.0,0.0
1794,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7271043349712609,0.0,0.0
1794,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8590103842641487
1794,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8907657770546805,0.0
1794,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3885450390322105,0.0,0.0
1794,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8344117971188001,0.0,0.0
1794,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3885450390322105,0.0,0.0
1795,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09199252976980399,0.0,0.0
1795,check_basic,<NO_DESC>,Bart,Bart,0.0,0.5361759859432709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6863950084994787,0.0,0.0
1795,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.5966759057054211,0.0,0.0,0.0,0.0,0.0
1795,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6142660024834211
1795,check_hospital,<NO_DESC>,Bob,Bob,0.0,0.0,0.8821939533987674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09199252976980399,0.0,0.0
1795,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09199252976980399,0.0,0.0
1796,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578474789506003,0.0,0.0
1796,check_basic,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6113590784519529,0.0
1796,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7056599642720927,0.0,0.0
1796,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8644945658810483,0.0
1796,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336757297605092
1796,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578474789506003,0.0,0.0
1796,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578474789506003,0.0,0.0
1797,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35964597474397686,0.0,0.0
1797,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.6410169712791111,0.0,0.0,0.0,0.0
1797,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706916338081331,0.0,0.0
1797,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866033732598438,0.0
1797,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35964597474397686,0.0,0.0
1797,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112444166550032,0.0,0.0
1797,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35964597474397686,0.0,0.0
1798,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13717185636026796,0.0,0.0
1798,check_basic,<NO_DESC>,Bart,Bart,0.0,0.5687222962754377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7280597334083594,0.0,0.0
1798,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6515524391524445
1798,check_insurance,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.5515027660284517,0.0,0.0,0.0,0.0,0.0,0.0
1798,check_hospital,<NO_DESC>,Anne,Anne,0.8570054176851208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13717185636026796,0.0,0.0
1798,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13717185636026796,0.0,0.0
1799,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12041577525529912,0.0,0.0
1799,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.4894770842271214,0.0,0.0,0.0,0.0
1799,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7126071456325871,0.0,0.0
1799,check_medical,<NO_DESC>,Anne,Anne,0.631767377711604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,check_hospital,<NO_DESC>,Bob,Bob,0.0,0.0,0.9158832847577457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.6194618386896411,0.0,0.0,0.0,0.0,0.0
1799,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12041577525529912,0.0,0.0
1799,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12041577525529912,0.0,0.0
1800,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278604003748,0.0,0.0
1800,check_basic,<NO_DESC>,Pete,Pete,0.0,0.0,0.0,0.0,0.0,0.0,0.6842219179884761,0.0,0.0,0.0
1800,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650302911359183,0.0,0.0
1800,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7682761976612694
1800,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796677382181581,0.0
1800,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278604003748,0.0,0.0
1800,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278604003748,0.0,0.0
1801,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074990231458209,0.0,0.0
1801,check_basic,<NO_DESC>,Bart,Bart,0.0,0.6914226826369158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6704880826131594,0.0,0.0
1801,check_insurance,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.8018350790671692,0.0,0.0,0.0,0.0
1801,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074990231458209,0.0,0.0
1801,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074990231458209,0.0,0.0
1802,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1802,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1802,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1802,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1803,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19021750446936114,0.0,0.0
1803,check_basic,<NO_DESC>,Jenny,Jenny,0.0,0.0,0.0,0.6232305854414559,0.0,0.0,0.0,0.0,0.0,0.0
1803,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588558823220127,0.0,0.0
1803,check_medical,<NO_DESC>,Bob,Bob,0.0,0.0,0.7605826719562534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.675419471144596,0.0,0.0,0.0,0.0,0.0
1803,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19021750446936114,0.0,0.0
1803,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675419471144596,0.0,0.0
1803,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19021750446936114,0.0,0.0
1804,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32079799600700454,0.0,0.0
1804,check_basic,<NO_DESC>,Bart,Bart,0.0,0.7010030046670034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797783357536443,0.0,0.0
1804,check_medical,<NO_DESC>,Anne,Anne,0.7955979598966026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,check_insurance,<NO_DESC>,Marc,Marc,0.0,0.0,0.0,0.0,0.780101335527101,0.0,0.0,0.0,0.0,0.0
1804,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32079799600700454,0.0,0.0
1804,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32079799600700454,0.0,0.0
1805,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1805,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1805,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1805,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1806,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568396495781238,0.0,0.0
1806,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.5125497139062934,0.0,0.0,0.0,0.0
1806,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7461975246467014,0.0,0.0
1806,check_medical,<NO_DESC>,Tom,Tom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6677842420937442
1806,check_hospital,<NO_DESC>,Anne,Anne,0.8783555688373236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6924704988555641,0.0
1806,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568396495781238,0.0,0.0
1806,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568396495781238,0.0,0.0
1807,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1807,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1807,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1807,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263586947058498,0.0,0.0
1808,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28210511178776854,0.0,0.0
1808,check_basic,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565518592882748,0.0
1808,check_low,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652748677682729,0.0,0.0
1808,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7996736577295378,0.0
1808,check_medical,<NO_DESC>,Anne,Anne,0.7639630287920662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,note,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28210511178776854,0.0,0.0
1808,question,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490825883106503,0.0,0.0
1808,archive,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28210511178776854,0.0,0.0
1809,register,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16987727340930325,0.0,0.0
1809,check_basic,<NO_DESC>,Mike,Mike,0.0,0.0,0.0,0.0,0.0,0.5208083704096367,0.0,0.0,0.0,0.0
1809,check_high,<NO_DESC>,SYSTEM,SYSTEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582209223240411,0.0,0.0
1809,check_insurance,<NO_DESC>,Sarah,Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7036281989451059,0.0
1809,check_medical,<NO_DESC>,Bob,Bob,0.0,0.0,0.7422205916575751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
