Case ID,Activity,Start Timestamp,creditscore,net_promotor_score,rate_charged,duration,Resource,outcome,stopcode,Activity_verb,Activity_Dec,Activity_comb,Activity_code
2027,Check Hospital Records,2014/03/23 07:03:00.833,-1.0,-1.0,-1.0,371760.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
2027,Check Insurance History,2014/03/23 19:23:00.833,560.0,-1.0,-1.0,123300.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
2027,Send Notification,2014/03/27 17:26:00.833,-1.0,-1.0,52.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2027,Receive Questionnaire,2014/03/30 10:59:00.833,-1.0,4.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2027,Archive,2014/03/30 12:14:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2028,Registration,2014/09/06 20:06:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2028,Basic Check,2014/09/06 20:16:00.833,-1.0,-1.0,-1.0,120.0,Pete,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Pete,check_basic
2028,Initiate Low Application Check,2014/09/06 22:18:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2028,Check Medical History,2014/09/07 11:43:00.833,-1.0,-1.0,-1.0,69180.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
2028,Check Insurance History,2014/09/07 17:19:00.833,950.0,-1.0,-1.0,24000.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
2028,Send Notification,2014/09/08 10:01:00.833,-1.0,-1.0,29.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2028,Archive,2014/10/08 11:12:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2029,Registration,2014/07/16 16:44:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2029,Initiate High Application Check,2014/07/16 19:44:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
2029,Check Insurance History,2014/07/16 20:44:00.833,717.0,-1.0,-1.0,94980.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
2029,Check Medical History,2014/07/16 20:44:00.833,-1.0,-1.0,-1.0,93420.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
2029,Check Hospital Records,2014/07/18 16:29:00.833,-1.0,-1.0,-1.0,136680.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
2029,Send Notification,2014/07/20 11:21:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
2029,Archive,2014/07/20 13:21:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2030,Registration,2014/06/04 11:24:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2030,Basic Check,2014/06/04 11:47:00.833,-1.0,-1.0,-1.0,240.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
2030,Send Notification,2014/06/04 13:52:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
2030,Archive,2014/06/04 16:25:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2031,Registration,2014/07/30 17:22:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2031,Basic Check,2014/07/30 17:27:00.833,-1.0,-1.0,-1.0,180.0,Pete,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Pete,check_basic
2031,Initiate High Application Check,2014/07/30 20:30:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
2031,Check Insurance History,2014/07/31 00:49:00.833,819.0,-1.0,-1.0,62760.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
2031,Check Hospital Records,2014/08/01 07:42:00.833,-1.0,-1.0,-1.0,223860.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
2031,Check Medical History,2014/08/04 19:11:00.833,-1.0,-1.0,-1.0,105120.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
2031,Send Notification,2014/08/06 03:37:00.833,-1.0,-1.0,20.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2031,Receive Questionnaire,2014/08/12 22:55:00.833,-1.0,3.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2031,Archive,2014/08/13 00:03:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2032,Registration,2014/03/24 01:21:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2032,Basic Check,2014/03/24 01:36:00.833,-1.0,-1.0,-1.0,180.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
2032,Send Notification,2014/03/24 04:38:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
2032,Archive,2014/03/24 07:01:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2033,Registration,2014/08/05 09:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2033,Basic Check,2014/08/05 09:50:00.833,-1.0,-1.0,-1.0,60.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
2033,Initiate Low Application Check,2014/08/05 11:51:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2033,Check Medical History,2014/08/05 14:51:00.833,-1.0,-1.0,-1.0,106380.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
2033,Check Insurance History,2014/08/06 10:57:00.833,852.0,-1.0,-1.0,66120.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
2033,Send Notification,2014/08/07 08:32:00.833,-1.0,-1.0,21.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2033,Receive Questionnaire,2014/08/15 17:15:00.833,-1.0,9.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2033,Archive,2014/08/15 18:36:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2034,Registration,2014/01/12 11:22:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2034,Basic Check,2014/01/12 11:35:00.833,-1.0,-1.0,-1.0,120.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
2034,Initiate Low Application Check,2014/01/12 14:37:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2034,Check Medical History,2014/01/13 00:24:00.833,-1.0,-1.0,-1.0,147360.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
2034,Check Insurance History,2014/01/13 08:18:00.833,445.0,-1.0,-1.0,52200.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
2034,Send Notification,2014/01/14 20:41:00.833,-1.0,-1.0,51.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2034,Archive,2014/02/13 21:40:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2035,Registration,2014/06/16 19:59:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2035,Basic Check,2014/06/16 20:06:00.833,-1.0,-1.0,-1.0,0.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
2035,Initiate Low Application Check,2014/06/16 23:06:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2035,Check Insurance History,2014/06/17 10:01:00.833,916.0,-1.0,-1.0,83220.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
2035,Check Medical History,2014/06/18 02:08:00.833,-1.0,-1.0,-1.0,88860.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
2035,Send Notification,2014/06/19 05:49:00.833,-1.0,-1.0,88.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2035,Receive Questionnaire,2014/06/25 00:34:00.833,-1.0,8.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2035,Archive,2014/06/25 01:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2036,Registration,2014/07/03 23:07:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2036,Basic Check,2014/07/03 23:20:00.833,-1.0,-1.0,-1.0,120.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
2036,Initiate Low Application Check,2014/07/04 01:22:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2036,Check Insurance History,2014/07/04 19:07:00.833,919.0,-1.0,-1.0,120840.0,Mike,<NO_DESC>,none,check,insurance,check_insurance_Mike_none,check_insurance
2036,Check Medical History,2014/07/06 06:41:00.833,-1.0,-1.0,-1.0,70920.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
2036,Send Notification,2014/07/07 05:10:00.833,-1.0,-1.0,161.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2036,Receive Questionnaire,2014/07/07 05:10:00.833,-1.0,6.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2036,Archive,2014/07/07 06:38:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2037,Registration,2014/03/30 07:00:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2037,Initiate Low Application Check,2014/03/30 09:00:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2037,Check Medical History,2014/03/30 18:32:00.833,-1.0,-1.0,-1.0,67140.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
2037,Check Insurance History,2014/03/31 01:54:00.833,133.0,-1.0,-1.0,30120.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
2037,Send Notification,2014/03/31 18:15:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
2037,Archive,2014/03/31 20:53:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2038,Registration,2014/02/23 18:35:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2038,Basic Check,2014/02/23 18:50:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
2038,Initiate Low Application Check,2014/02/23 20:52:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2038,Check Insurance History,2014/02/24 08:56:00.833,964.0,-1.0,-1.0,73680.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
2038,Check Medical History,2014/02/24 14:14:00.833,-1.0,-1.0,-1.0,91260.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
2038,Send Notification,2014/02/25 18:31:00.833,-1.0,-1.0,18.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2038,Receive Questionnaire,2014/03/07 17:46:00.833,-1.0,7.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2038,Archive,2014/03/07 19:14:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2039,Registration,2014/01/13 21:53:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2039,Basic Check,2014/01/13 22:06:00.833,-1.0,-1.0,-1.0,120.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
2039,Initiate High Application Check,2014/01/14 00:08:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
2039,Check Insurance History,2014/01/15 00:31:00.833,886.0,-1.0,-1.0,86820.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
2039,Check Hospital Records,2014/01/16 11:26:00.833,-1.0,-1.0,-1.0,288120.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
2039,Send Notification,2014/01/19 22:02:00.833,-1.0,-1.0,26.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2039,Receive Questionnaire,2014/01/23 23:33:00.833,-1.0,2.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2039,Archive,2014/01/23 23:56:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2040,Registration,2014/02/05 17:24:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2040,Basic Check,2014/02/05 17:35:00.833,-1.0,-1.0,-1.0,120.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
2040,Initiate Low Application Check,2014/02/05 20:37:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2040,Check Medical History,2014/02/06 05:13:00.833,-1.0,-1.0,-1.0,120720.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
2040,Check Insurance History,2014/02/06 14:25:00.833,905.0,-1.0,-1.0,75120.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
2040,Send Notification,2014/02/07 18:17:00.833,-1.0,-1.0,128.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2040,Receive Questionnaire,2014/02/16 08:43:00.833,-1.0,7.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2040,Archive,2014/02/16 09:48:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2041,Registration,2014/04/07 20:29:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2041,Basic Check,2014/04/07 20:38:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
2041,Initiate Low Application Check,2014/04/08 00:40:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2041,Check Medical History,2014/04/08 18:49:00.833,-1.0,-1.0,-1.0,100260.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
2041,Check Insurance History,2014/04/08 18:56:00.833,309.0,-1.0,-1.0,131340.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
2041,Send Notification,2014/04/10 11:17:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
2041,Archive,2014/04/10 13:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2042,Registration,2014/09/25 10:59:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2042,Basic Check,2014/09/25 11:20:00.833,-1.0,-1.0,-1.0,120.0,Jenny,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Jenny,check_basic
2042,Send Notification,2014/09/25 14:06:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
2042,Archive,2014/09/25 16:14:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2043,Registration,2014/01/04 19:17:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2043,Basic Check,2014/01/04 19:23:00.833,-1.0,-1.0,-1.0,120.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
2043,Send Notification,2014/01/04 21:45:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
2043,Archive,2014/01/05 00:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2044,Registration,2014/06/24 10:11:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2044,Initiate High Application Check,2014/06/24 13:11:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
2044,Check Hospital Records,2014/06/24 14:11:00.833,-1.0,-1.0,-1.0,302040.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
2044,Check Insurance History,2014/06/25 14:04:00.833,408.0,-1.0,-1.0,99000.0,Mike,<NO_DESC>,none,check,insurance,check_insurance_Mike_none,check_insurance
2044,Send Notification,2014/06/28 06:45:00.833,-1.0,-1.0,34.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2044,Receive Questionnaire,2014/07/04 18:36:00.833,-1.0,5.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2044,Archive,2014/07/04 19:05:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2045,Registration,2014/12/11 08:36:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2045,Basic Check,2014/12/11 08:42:00.833,-1.0,-1.0,-1.0,0.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
2045,Initiate Low Application Check,2014/12/11 10:42:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2045,Check Medical History,2014/12/12 04:01:00.833,-1.0,-1.0,-1.0,100620.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
2045,Check Insurance History,2014/12/12 08:20:00.833,903.0,-1.0,-1.0,95040.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
2045,Send Notification,2014/12/13 13:22:00.833,-1.0,-1.0,86.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2045,Archive,2015/01/12 14:23:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2046,Registration,2014/07/31 15:29:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2046,Basic Check,2014/07/31 15:39:00.833,-1.0,-1.0,-1.0,180.0,Jenny,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Jenny,check_basic
2046,Initiate High Application Check,2014/07/31 18:42:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
2046,Check Medical History,2014/08/01 03:20:00.833,-1.0,-1.0,-1.0,31740.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
2046,Check Hospital Records,2014/08/01 04:24:00.833,-1.0,-1.0,-1.0,272700.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
2046,Check Insurance History,2014/08/01 10:47:00.833,683.0,-1.0,-1.0,90300.0,Mike,<NO_DESC>,none,check,insurance,check_insurance_Mike_none,check_insurance
2046,Send Notification,2014/08/04 11:17:00.833,-1.0,-1.0,4.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2046,Receive Questionnaire,2014/08/16 03:09:00.833,-1.0,6.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2046,Archive,2014/08/16 03:45:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2047,Registration,2014/03/09 07:07:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2047,Basic Check,2014/03/09 07:13:00.833,-1.0,-1.0,-1.0,180.0,Jenny,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Jenny,check_basic
2047,Initiate Low Application Check,2014/03/09 09:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
2047,Check Insurance History,2014/03/09 20:26:00.833,794.0,-1.0,-1.0,63420.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
2047,Check Medical History,2014/03/11 06:32:00.833,-1.0,-1.0,-1.0,104460.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
2047,Send Notification,2014/03/12 14:35:00.833,-1.0,-1.0,41.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
2047,Receive Questionnaire,2014/03/12 14:35:00.833,-1.0,7.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
2047,Archive,2014/03/12 15:38:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2048,Registration,2014/01/26 00:05:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2048,Basic Check,2014/01/26 00:13:00.833,-1.0,-1.0,-1.0,180.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
2048,Initiate High Application Check,2014/01/26 03:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
2048,Check Insurance History,2014/01/26 23:25:00.833,156.0,-1.0,-1.0,63840.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
2048,Check Medical History,2014/01/28 09:01:00.833,-1.0,-1.0,-1.0,115860.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
2048,Check Hospital Records,2014/01/28 15:34:00.833,-1.0,-1.0,-1.0,247020.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
2048,Send Notification,2014/01/31 17:00:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
2048,Archive,2014/01/31 19:03:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
2049,Registration,2014/11/12 16:31:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
2049,Basic Check,2014/11/12 16:46:00.833,-1.0,-1.0,-1.0,60.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
2049,Initiate High Application Check,2014/11/12 20:47:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
2049,Check Medical History,2014/11/13 12:12:00.833,-1.0,-1.0,-1.0,117420.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
2049,Check Insurance History,2014/11/13 12:51:00.833,687.0,-1.0,-1.0,88800.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
2049,Check Hospital Records,2014/11/14 13:48:00.833,-1.0,-1.0,-1.0,333900.0,Bob,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Bob,check_hospital
